Date,GOOG,Mkt-RF,SMB,HML,RF,adjclose,SP500_return,bbr,pnlog,stock_return,y,FittedValues,AMZN,HAL,FB,DIS,XOM,MSFT,DB,KO,JPM,MCD,HSBC,AAPL,PFE,ABBV
2015-01-05,512.463012695312,-1.84,0.34,-0.68,0.0,172.9536590576172,-1.8059874251060704,53.90625,0.0,-1.8059874251060704,-1.8059874251060704,-1.8315974760137834,302.190002441406,34.292366027832,77.1900024414062,86.0994033813477,71.9793014526367,41.3646583557129,27.0155792236328,35.4912452697754,52.2292633056641,79.2697830200195,32.8049392700195,97.130241394043,25.5067825317383,50.7448387145996
2015-01-06,500.585632324219,-1.04,-0.78,-0.3,0.0,171.3246307373047,-0.9418871674578555,57.8125,0.0100922967259659,-0.9418871674578555,-0.9418871674578555,-0.912423834097269,295.290008544922,33.955738067627,76.1500015258789,85.642707824707,71.5966339111328,40.7575302124023,26.5843830108643,35.7607498168945,50.8750076293945,79.4159164428711,32.3270149230957,97.1394195556641,25.7196063995361,50.4936637878418
2015-01-07,499.727996826172,1.19,0.18,-0.64,0.0,173.4595947265625,1.2461512276839004,64.3330179754021,0.0108014319066647,1.2461512276839004,1.2461512276839004,1.1397085060529986,298.420013427734,34.8681945800781,76.1500015258789,86.5188140869141,72.3220977783203,41.2753639221191,26.8655986785889,36.2071418762207,50.9526329040527,80.7996520996094,32.5766754150391,98.5015182495117,26.071590423584,52.5344467163086
2015-01-08,501.303680419922,1.81,-0.12,-0.28,0.0,176.53762817382812,1.7744959292207207,59.1137965760322,0.0077735409477153,1.7744959292207207,1.7744959292207207,1.7810810603808864,300.459991455078,35.6211814880371,78.1800003051758,87.4135360717773,73.52587890625,42.4896087646484,26.9218406677246,36.6450958251953,52.0912551879883,81.100471496582,32.6836738586426,102.286186218262,26.603666305542,53.0838890075684
2015-01-09,494.811492919922,-0.85,0.01,-0.48,0.0,175.12290954589844,-0.8013694545259686,42.6386233269598,-0.0285580085106142,-0.8013694545259686,-0.8013694545259686,-0.8260765632985758,296.929992675781,35.2579765319824,77.7399978637695,87.8422546386719,73.422233581543,42.1324768066406,26.4718933105469,36.2408294677734,51.1855278015137,80.1120681762695,32.5124778747559,102.395843505859,26.7264499664307,51.6317939758301
2015-01-12,491.201416015625,-0.79,0.4,-0.43,0.0,173.75106811523438,-0.7833592042419291,55.601233299075,-0.0042316075729631,-0.7833592042419291,-0.7833592042419291,-0.8163760661001609,291.410003662109,,76.7200012207031,88.0379867553711,72.0112075805664,41.6057090759277,26.4625186920166,35.912353515625,50.7456207275391,79.9401931762695,32.5410041809082,99.8727569580078,26.8246784210205,51.6161003112793
2015-01-13,494.821472167969,-0.19,0.29,0.0,0.0,173.2623748779297,-0.2812605658231604,42.6892950391645,-0.0099467204669237,-0.2812605658231604,-0.2812605658231604,-0.2182321592816801,294.739990234375,33.9202919006348,76.4499969482422,88.7183609008789,71.7481307983398,41.391429901123,26.9030952453613,35.9039497375488,50.7542381286621,,32.6052093505859,100.75951385498,26.5545501708984,50.1293716430664
2015-01-14,499.498626708984,-0.6,0.29,-0.51,0.0,172.21632385253906,-0.6037381319098367,58.4379358437936,0.0255776132186604,-0.6037381319098367,-0.6037381319098367,-0.6175594474828299,293.269989013672,33.9645881652832,76.2799987792969,87.8236236572266,,41.0343017578125,26.9218406677246,35.8449783325195,49.0032119750977,78.6767578125,32.2699546813965,100.37557220459,26.5872936248779,50.3745231628418
2015-01-15,500.416107177734,,,,,,,,,,,,286.950012207031,33.0698661804199,74.0500030517578,87.9354553222656,70.9190216064453,40.6057548522949,26.7343635559082,35.6933860778809,47.4333114624023,78.5392303466797,32.2842216491699,97.6513137817383,,
2015-01-16,506.688873291016,1.36,0.46,-0.13,0.0,172.87657165527344,1.3114573496024517,39.6135265700483,-0.0125069410610455,1.3114573496024517,1.3114573496024517,1.2702764620807692,290.739990234375,34.6644401550293,75.1800003051758,88.7090377807617,72.640998840332,41.2843017578125,26.8749732971191,,48.244140625,78.6337661743164,32.2699546813965,96.8925628662109,,51.0387992858887
2015-01-20,505.512115478516,0.11,-0.67,-0.53,0.0,173.2451934814453,0.21322832969346006,87.468982630273,0.0667293562912279,0.21322832969346006,0.21322832969346006,0.19397580587852475,289.440002441406,35.284553527832,76.2399978637695,88.2989501953125,72.6170883178711,41.4182167053223,27.4842739105225,36.3503189086914,48.0543632507324,78.0407257080078,32.3555450439453,99.3882904052734,27.0948066711426,50.1768264770508
2015-01-21,516.621643066406,,,,,,,,,,,,297.25,36.0464096069336,76.7399978637695,87.7677001953125,73.238883972168,40.9985847473145,27.9529685974121,36.5187721252441,48.2096328735352,77.6453628540039,32.6408729553223,100.147010803223,26.7182693481445,
2015-01-22,532.926818847656,1.58,0.45,0.42,0.0,176.70907592773438,1.487094334014083,0.0,-0.0047530553998194,1.487094334014083,1.487094334014083,1.4857856833965168,310.320007324219,36.1615715026855,77.6500015258789,88.6810760498047,,42.0789108276367,28.3466720581055,36.872501373291,49.6760215759277,78.1181030273438,33.4112434387207,102.752403259277,26.8574275970459,49.8051414489746
2015-01-23,538.471618652344,-0.47,0.52,-0.78,0.0,175.74020385742188,-0.5482865354967559,73.0769230769231,0.0104434724455975,-0.5482865354967559,-0.5482865354967559,-0.5196655501861034,312.390014648438,36.3121757507324,77.8300018310547,88.2803115844727,72.4576263427734,42.1235504150391,27.4280319213867,36.4766426086426,48.8910713195801,76.974967956543,33.4041175842285,103.282608032227,26.5627365112305,49.3701972961426
