,Date,Mkt-RF,SMB,HML,RF,AAPL,ABBV,AMZN,DB,DIS,GOOG,HAL,HSBC,JPM,KO,MCD,MSFT,PFE,XOM,AAPL_pnlog,ABBV_pnlog,AMZN_pnlog,DB_pnlog,DIS_pnlog,GOOG_pnlog,HAL_pnlog,HSBC_pnlog,JPM_pnlog,KO_pnlog,MCD_pnlog,MSFT_pnlog,PFE_pnlog,XOM_pnlog
816,2018-04-02,-2.29,-0.15,0.38,0.007,1.6170878042587025,1.554496552287806,4.447005325949085,0.4658474230872401,1.0980939580344378,1.923045127625099,1.2327070682187469,1.23945084942545,1.8642907615603872,1.1264488009144944,1.8615771997476416,2.052175056299221,1.2585683144540618,0.8857439489493534,-0.0197098363303707,-0.002127456582576875,-0.0302072221799064,0.0114500207435381,0.0333200732000265,-0.0334903773307525,-0.03882659282508065,-0.00391978451032945,0.0,0.01322299015190045,0.0342907715989214,-0.0405984500181984,0.01747023501084875,-0.0095068519810474
817,2018-04-03,1.24,-0.05,0.17,0.007,1.633677976437194,1.5397096996055526,4.512025316573081,0.4672095686760627,1.106552749987099,1.9363052719511082,1.2516961464026173,1.2423306859905885,1.8898734600175446,1.145192369391058,1.893209184096935,2.079762895291901,1.2811900947037012,0.9075187700231797,-0.0151841631196172,-0.00425491316515375,-0.0188238742916552,0.0014375200879357,0.0,-0.0262495041007137,0.0,0.0047280380316961,0.0,0.0,-0.0113525072299052,-0.0031208754451013,0.0293814939599528,-0.0174718032734612
818,2018-04-04,1.17,0.32,-0.31,0.007,1.664917521471288,1.579651772547783,4.572054003463174,0.4726580806635069,1.1235818371422128,1.9587175164620236,1.2511616135199024,1.2462580273536377,1.9185682669031403,1.167895617414367,1.90890755155756,2.140503321607068,1.2973488092392624,0.9057044783686556,-0.0287758648426108,-0.0063823697477306245,-0.0008496437471065,0.0,-0.0215925304943583,-0.0331733825136451,0.004877451070337833,-0.0008601978040123,0.002441959630676,0.0,0.0,-0.0008519852851283,0.0118050334220476,-0.0087359016367306
819,2018-04-05,0.75,0.02,0.47,0.007,1.6764624862119821,1.5672439132497142,4.70552983360528,0.48764143585309333,1.1364927259628201,1.9638190072807324,1.2752325786093484,1.2499234604520444,1.9437600077975938,1.1721194498774892,1.9351102642584321,2.1416619868037254,1.2829854101844704,0.9196156781368707,-0.0175681425613846,-0.0085098263303075,-0.0070810736094062,0.0,-0.0007172235001751,-0.0270491116375834,0.009754902140675667,-0.0102008439629521,0.0206928500190884,0.0165440846660939,0.0,-0.0079864698111875,0.0118283557227305,0.0
820,2018-04-06,-2.19,0.41,-0.05,0.007,1.6335807887457587,1.525942344609741,4.554745178970967,0.4723175354703204,1.1169036918402935,1.9241342017451863,1.2570454122354262,1.2349998197937748,1.895287583240162,1.159448071315346,1.9032420120853029,2.0918183474417895,1.2628772291454629,0.9057044783686556,-0.0122347418502526,0.008152861366861,-0.018467203248532,-0.0087258604705242,0.0,-0.0070936077659696,0.0146323532110135,-0.0038710846683018,0.0069678374076378,0.0330881693321878,0.0,-0.0247544715462816,0.0085478998395898,-0.0322015014520705
821,2018-04-09,0.3,-0.16,-0.5,0.007,1.649782521159121,1.5378401241662811,4.5575004854614125,0.4770849922553148,1.1096691654047242,1.9402029648734602,1.2452778148043786,1.2496616804480607,1.9180468874989203,1.1570718833401856,1.903005744261467,2.1043373407985757,1.2732906365716257,0.9057044783686556,-0.0007121255097398,-0.0086089174500084,-0.0221237429315883,-0.022420616126344,-0.003422427322231,-0.0081078465631609,0.009754902140675668,-0.0010024185510462,-0.0182712410689261,-0.0316774964507602,-0.0519415084587133,0.0121878694908488,0.0052674439564491,0.0257375614136083
822,2018-04-10,1.77,0.39,-0.13,0.007,1.680828157311263,1.591209223194714,4.655192446424442,0.4794687030558504,1.1282565039269314,1.971136984780732,1.305722775184041,1.263538201090395,1.9547052797440714,1.1612958346305304,1.9211828870807837,2.1532540855673026,1.2908851308791374,0.9323176520644519,-0.0017075000011417,0.0,-0.0073911631736712,-0.014940020023949,0.0549179191289579,-0.0285213816287001,0.004877451070337834,0.0053127421583423,0.0,-0.021118330967173464,0.0234682805039054,0.0193271729664438,0.0019869880733084,0.0049569897518576
823,2018-04-11,-0.49,0.92,-0.31,0.007,1.672969638331945,1.5915492212060152,4.625470152608296,0.48321452426128536,1.1219123444750139,1.9488393182725456,1.326316801846568,1.267203377667485,1.9218691559427936,1.1612958346305304,1.9279106133645099,2.1296074737567685,1.2851401738531945,0.9366726162792173,-0.0007090455939103,0.00406796118072745,-0.0065293275439912,-0.001150818719624,0.0,-0.0250934466677446,0.0,-0.0097373335186458,-0.0406820588030078,-0.010559165483586732,0.013882502375431201,0.047814495876228,0.0170735133589414,-0.0032757786856763
824,2018-04-12,0.84,-0.23,0.19,0.007,1.6894627783193077,1.5819328200328482,4.6949957691752005,0.4907062370400019,1.1173489189904005,1.9727992404615453,1.3428991322277097,1.2855306714201777,1.9696466645961366,1.1623518521599225,1.9076093006014136,2.1694817842204412,1.3041712356204314,0.9341322456480249,-0.0207095755463632,0.0081359223614549,-0.0079137158260441,0.0,0.0,-0.0194185984776387,-0.004283963479051,-0.0051802391056801,0.0132338688769496,0.0,0.004296724246957002,-0.0041092358170514,0.0048288715480247,0.0171717366370576
825,2018-04-13,-0.37,0.03,-0.26,0.007,1.6951865890937838,1.5769521387033054,4.637592314173687,0.48968467182828895,1.1169036918402935,1.9666086755227494,1.358144230515056,1.286316267953446,1.916309212786391,1.175023587203734,1.90890755155756,2.1578908123803817,1.3041712356204314,0.9416321028355847,0.010882982603949,0.0064752872955455495,-0.0198428617518065,-0.0024441498391751,0.013838565336024,-0.0288705078330445,-0.00321297260928825,0.0048585259260119,0.0257440460844142,-0.00995938537555465,-0.0052890538815172,0.0009929566574784,0.0006977923767778997,0.0
826,2018-04-16,0.82,0.07,-0.03,0.007,1.7057616984241055,1.5901750005335735,4.672306406303969,0.48798201623020304,1.115679513639764,1.9832506202117492,1.357609247688837,1.2761054369308353,1.914746460402035,1.1795109784471183,1.9077270271550146,2.183160381876816,1.3117116831688713,0.9501003068686081,-0.0099379110600668,0.0048146522296362,-0.0248844200705613,-0.0050290700226578,-0.0316774964507602,-0.0088491663014805,-0.0021419817395255,0.0,-0.0039767165506991,-0.0199187707511093,-0.0680061690920052,-0.0115777674941969,-0.0034332867944689,0.0
